user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
3EFMCc2ehqG4gTLK77o59B,We: Introduction by Will Self,Yevgeny Zamyatin,Random House,9781409017912,English,3,4.7
ZFV96YmPyeHE2G5T5wfYUN,Straight Man,Richard Russo,Atlantic Books,9781952535574,English,4,4.5
kZyKcFYogpXphNZVjv5TTL,Dose Vidanya (Silver Hills Cozy Mysteries| Book 1),Sam Cheever,Electric Prose Publications,9781944784676,English,5,4.6
ZSGTXr437pEY3Avufsp72b,Gulliver's Travels and Other Writings,Jonathan Swift,Bantam Classics,9780307793607,English,7,4.3
XUs2a3k2Ntvh6siu2X63kJ,The Average American Marriage: A Novel,Chad Kultgen,Harper Collins,9780062119568,English,1,4.3
4TYUDZST6xzCkyVFKFReP9,Old Man and the Sea,Ernest Hemingway,Simon and Schuster,9781476770185,English,9,4.6
2VT74CsMa2okxWkHhawsYV,Great Horror Stories,,GENERAL PRESS,9789387669932,English,5,4.1
LWVyuawSXsqJe3jmTMGBYX,Message In A Bottle,Nicholas Sparks,Hachette UK,9780748130443,English,6,4.5
EmhKRUQ72EkNJVTiEifqhv,HMS Ulysses,Alistair MacLean,HarperCollins UK,9780007289318,English,5,4.7
SrVJpzRWw64E7bqXDRjHRG,Guardian Angel,Julie Garwood,Penguin,9781101531563,English,8,4.6
UrvnDa32xSLtwuW6dJ255G,Sea of Thieves: Athena's Fortune,Chris Allcock,Simon and Schuster,9781683836766,English,5,4.9
M6Y65EYedZVBwACtVCtvG4,The Tiger’s Prey,Wilbur Smith,HarperCollins,9780007535934,English,4,4.5
LbKgEDehGwZL7XfSViiu34,Melting Into You (A Small Town Single Dad Romance),Tracey Alvarez,Icon Publishing Limited,9780473285944,English,1,4.6
StgbdJnpWwEF9yQH9xm6nq,The Wreck of the Titan,Morgan Robertson,Simon and Schuster,9781451695441,English,1,4.5
gxdsHMNfrmWqkh4gQYRb3g,The King’s Buccaneer,Raymond E. Feist,HarperCollins UK,9780007385393,English,9,4.6
C5Lu2iKGoNm2D5qhprALmL,Black Wind,Clive Cussler,Penguin UK,9781405909525,English,0,4.4
MtDRjLFMAUhrztKiEBFhTy,Barbarous,Minerva Spencer,Zebra Books,9781420147247,English,3,4.8
GWNmV4HRkEPYqSo4f9CS5R,Regal,Brian Rathbone,White Wolf Press| LLC,9781301786039,English,9,4.4
NfwG7HgtkjZy2BHHNMFSVc,The Long Ships: A Saga of the Viking Age,Frans G. Bengtsson,HarperCollins UK,9780007560714,English,4,4.7
GShsFmWXkMfqZLCzSE89Lp,Exit Strategy (A Katerina Carter Legal & Psychological Thriller),Colleen Cross,Slice Publishing Mystery and Thriller Books,9780987883506,English,6,4.2
EkpDLKNKncrrdF2cjDy4R4,The Young Hornblower Omnibus,C.S. Forester,Penguin UK,9780141959184,English,7,4.5
7pJ9PZXtoSG8PuPsCumKHU,Sea of Ruin,Pam Godwin,Pam Godwin,9798637905959,English,3,4.8
RthGha6TxtWMTRX8X9TJ82,Moby-Dick,Herman Melville,Bantam Classics,9780553898101,English,3,3.8
3CbfdqbRiDVBuaukVGbZnK,Women and Children First: Bravery| love and fate: the untold story of the doomed Titanic,Gill Paul,HarperCollins UK,9780007453306,English,0,4.4
PKC4tf98ELtbBSuXsb7Hhq,Seize the Fire,Laura Kinsale,Open Road Media,9781497620391,English,3,4.7
BQRR7ctqiNKcmfLwXSrF2i,Tangled Tides,Karen Amanda Hooper,Starry Sky Publishing ,9780985589943,English,2,4.5
Q68zAZvBTQdLVH3im9zoVc,Noah's Ark: Encounters,Harry Dayle,Shelfless,,English,4,4.6
25XSnAeZ2798LFhqazDjqF,Thunder Point,Jack Higgins,Penguin,9781101203521,English,2,4.6
YMTuUGxWFA8D8cstwwNgG5,A Turtle's Tale - Anmis Adventures,Aditya Pundir,Creative Grove,,English,3,4.4
4uynHUm8gUtuyFxEGtnA2k,Deep Waters,Alicia Rades,Crystallite Publishing,9780999187272,English,2,4.4
EDoj6xPGUcQen8GStTc4vq,The Wolf Sea (The Oathsworn Series| Book 2),Robert Low,HarperCollins UK,9780007380558,English,9,4.3
fnt8nsNRhD8PnY5qmCYHFr,The Thirteen-Gun Salute (Aubrey/Maturin Series| Book 13),Patrick O’Brian,HarperCollins UK,9780007429394,English,0,4.2
4XyemY8J3sejy8u8kR4WpG,Jaws,Peter Benchley,Pan Macmillan,9781447230731,English,8,4.1
jdK2hkKNeUgrpxrTEi69DA,Satan’s Tail (Dale Brown’s Dreamland| Book 7),Dale Brown,Harper Collins,9780007542758,English,1,4.5
mrKRAofQoXaBKANpH8Lc9N,Hell Bay: A Locked-Island Mystery: 1,Kate Rhodes,Simon and Schuster,9781471165412,English,4,4.8
gET2eJ8uLmqhqrm2qCmjMR,The Cruel Sea,Nicholas Monsarrat,House of Stratus,9780755131303,English,3,4.3
mAwmbqSCcX53ixjphQMvi4,The Price of Blood (The Emma of Normandy Series| Book 2),Patricia Bracewell,Harper Collins,9780008104597,English,3,4.5
EXhyCZa8v5mpcDNQoT4mG5,This Thing Of Darkness,Harry Thompson,Hachette UK,9780755376056,English,6,4.6
MBktdhiLK6TxKA4gQZPDkM,Have Me: A Stark Ever After Novella,J. Kenner,Hachette UK,9781472226259,English,6,4.4
eHeuwaKPFvR8BE8pScnYaE,The Cat's Table,Michael Ondaatje,Random House,9781448103850,English,3,4.0
6aczYPBAyPCZaJgQRGQ3h9,Love| Lattes and Mutants,Sandra Cox,Lyrical Press,9781616506063,English,6,4.7
SQorbQSeq7A9mB6i64AKC6,Remarkable Creatures,Tracy Chevalier,HarperCollins UK,9780007341108,English,6,4.1
5WYovvBUzYn9Zp9rstVYCJ,Reckless (The Sequel to Wrecked),Elle Casey,Elle Casey,9781939455048,English,3,4.7
BFEVDBvZuFFo2Ub7sdbA5L,True Love: Nantucket Brides Book 1 (A beautifully captivating summer read),Jude Deveraux,Hachette UK,9781472211361,English,5,4.6
g3Hghf4SjPgKn5JZJVzZcv,Barry the Fish with Fingers,Sue Hendra,Simon and Schuster,9780857073976,English,5,5.0
9ZSgAKCWFdVjzMjiyqCvFd,Adam's Temptation,Anne Marie Novark,Anne Marie Novark Books,,English,9,4.4
LojhfzwQVxmFVMfWRJdRxm,A Single Breath,Lucy Clarke,HarperCollins UK,9780007481378,English,5,4.4
b45UQJu8c4BeMsMzvxxxcA,Killing Ground,Douglas Reeman,Random House,9781446494882,English,0,4.1
igCV7nNzujfDi8Dah947jP,The Island House,Elana Johnson,AEJ Creative Works,,English,7,4.8
RSqXmyG7nrydVWw2opjYGW,The Daredevil Snared (The Adventurers Quartet| Book 3),Stephanie Laurens,HarperCollins UK,9781474054386,English,9,4.1
3ijHttG6LLpiukYZa38h69,The Book of Speculation,Erika Swyler,Atlantic Books Ltd,9781782397656,English,0,4.1
dQhBxxHXXkF7TumShRLBLQ,Hyperion,Dan Simmons,Hachette UK,9780575099968,English,8,4.4
dJ3NYTxfpzCNgLNCnLqBfa,AJAYA - RISE OF KALI (Book 2),Anand Neelakantan,One Point Six Technology Pvt Ltd,9789381576045,English,3,4.5
nHyGZBd5mgn6jckzc4j5sa,Fatherland,Robert Harris,Random House,9781448150274,English,2,4.6
VR65xvos2yGYoMNDePEVSK,11.22.63: Enhanced Edition,Stephen King,Hachette UK,9781444727326,English,3,4.4
GohUFG5XEfm7KbyjKoJbFq,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,Jonas Jonasson,Hachette UK,9780349141817,English,0,4.1
mjTYBtLoWKrgUbuB2pehGb,Recursion: From the Bestselling Author of Dark Matter Comes an Exciting| Twisty Thriller,Blake Crouch,Pan Macmillan,9781509866694,English,0,4.6
bnTpbTczZ6jKJ9toj48wwZ,ARJUNA: Saga Of A Pandava Warrior-Prince,Anuja Chandramouli,One Point Six Technology Pvt Ltd,9789381576397,English,8,4.5
5LGDtqv25Gm4esSQtRcjg8,The Falcon of Sparta: The bestselling author of the Emperor and Conqueror series' returns to the Ancient World,Conn Iggulden,Penguin UK,9781405921527,English,1,4.4
inX3dcfd24kPLhYJLDAuE5,Bring Up the Bodies (The Wolf Hall Trilogy| Book 2),Hilary Mantel,HarperCollins UK,9780007477357,English,2,4.3
Zk4WxHP85KDzLrnDXC4s33,Close Obsession (The Krinar Chronicles: Volume 2),Anna Zaires,Mozaika Publications,9780988391321,English,6,4.2
cBPipbpoNp3RXGrAMEXrAj,Forrest Gump,Winston Groom,Random House,9781448169719,English,9,4.1
H8W65xpucvemqtBC7gWetP,The Wisdom of Madness,C.J. Archer,C.J. Archer,,English,3,4.8
LfYWwiSLitnaNXLtPLpD2M,Temeraire (The Temeraire Series| Book 1),Naomi Novik,HarperCollins UK,9780007318551,English,1,4.2
QX6k3mjywRSjGees55ZE3t,Replay,Ken Grimwood,Hachette UK,9781473226395,English,0,4.4
VD5DquLZcLV7rYuK7KqT6D,Worldwar: In the Balance,Harry Turtledove,Hachette UK,9781444745009,English,1,4.5
TodLGaKoNK3DYkSHpLrFjM,Cloak Games: Omnibus One,Jonathan Moeller,Azure Flame Media| LLC,,English,7,4.7
QPsZKERPiqXjdjVHFCRDWU,Regal,Brian Rathbone,White Wolf Press| LLC,9781301786039,English,0,4.4
2Rge9jsy7GYYZNf53vzjNN,1636: The Ottoman Onslaught,Eric Flint,Baen Books,9781625795557,English,1,4.6
m7jHJM3jRuYBKegpGXnkJz,Stone Cold Magic,Jayne Faith,Jayne Faith,9780997026054,English,3,4.5
KTjN7sbFcwGqJsmNNUkKzZ,ANDHKAAR KAAL : BHARAT MEIN BRITISH SAMRAJYA,Shashi Tharoor,Vani Prakashan,9789387648043,Hindi,0,4.4
NcskGAFJL8sQnNfi7sUq4D,Sharpe’s Tiger: The Siege of Seringapatam| 1799 (The Sharpe Series| Book 1),Bernard Cornwell,HarperCollins UK,9780007334537,English,5,4.5
PFzh9amHk6FWmxXgsyCNFW,The Doors of Eden,Adrian Tchaikovsky,Pan Macmillan,9781509865925,English,8,4.3
esaBP9j8zpYGyEVoAbD6sU,The Invisible Library,Genevieve Cogman,Pan Macmillan,9781447256243,English,5,4.2
5vLrHHsSUGpAMjbwszbEpY,Dies the Fire,S. M. Stirling,Penguin,9781101043912,English,1,4.4
FzujSkocpLJ3UtCULv8UEN,Wild Country,Anne Bishop,Penguin,9780399587283,English,9,4.7
EqvZdGtLApiADR2Qcxu4tK,Cazadora de Leyendas: La historia de Clara Hernández,J. M. Sarmiento,Planet House Editorials,,Spanish,3,4.2
JhrW9muQd3k6QvRn5FpBGt,The Wolf's Hour,Robert R. McCammon,Open Road Media,9781453231548,English,3,4.5
csgWGiNmdXzwMau4dC4iD9,Planeta Misterio: Vol.1 "Invasión a la Tierra",Andrés Lainez,Andrés Lainez ,,Spanish,1,4.4
asQvHvhbEhWhNSLrwgUQXx,The Lady Astronaut of Mars: A Tor.Com Original,Mary Robinette Kowal,Tor Books,9781466873827,English,7,4.6
9wHFTgySumzcv3fDnfs8tK,#6 Shades of Gray: Dawn of the Twilight- Outbreak,Kristie Lynn Higgins,Kristie Lynn Higgins,,English,6,4.6
QEJPru4X2i6GBaXYmiHJte,Footsteps in Time (The After Cilmeri Series Book 1),Sarah Woodbury,The Morgan-Stanwood Publishing Group,9781458043047,English,4,4.6
64qpgzNgLPzG4Tkq4CiYbi,The Man in the High Castle,Philip K. Dick,Penguin UK,9780241964262,English,8,4.0
kL4wp9tR2FReT4TbeuZhD7,Ki: The Complete Series,Odette C. Bell,Odette C. Bell,,English,9,5.0
JJLicYe9Vg5HpxGT54PRmi,The Boys From Brazil: Introduction by Chelsea Cain,Ira Levin,Hachette UK,9781849017435,English,3,4.2
ALRLH4LzbWtmbK9ACkH8cu,#MexicanRevolution,I. D. Oro,I. D. Oro,,English,6,5.0
NdFDb2V4RcW89bsTdpcLx6,Dead Mech,Jake Bible,Jake Bible Fiction LLC,,English,2,4.7
UJXKhk6huAJjmL3PfjyNFU,Conversations with Beethoven,Sanford Friedman,New York Review of Books,9781590177884,English,5,5.0
cjZR4Y9UyJtpSk2Ex76qfH,1942: A Novel,Robert Conroy,Ballantine Books,9780345513137,English,4,4.3
4XConPWKfDyG9Nu3oU8wF7,Code to Zero,Ken Follett,Penguin,9781101209370,English,1,4.3
ZBfFacUSf9yP8HpTvs8h8v,Traitor: Military Science Fiction Time Travel Adventure,Mark Eller,White Wolf Press| LLC,,English,2,4.5
BUQWVYFqCK3P8sdnm3XGFw,Imperio de Roca: Las espadas míticas,Saúl Lucio,Saúl Lucio,,Spanish,5,4.1
8sHnSL95ou6wXjbPz6Mg96,La coincidencia es fugaz,Paula Ithurbide,Paula Ithurbide,,Spanish,8,4.6
nYAjGPeCDfFSnTZKAxEq4q,Empowered: Agent,Dale Ivan Smith,Dale Ivan Smith,,English,3,4.6
NRxu2iamd8B2p9G7WX8vsj,Seveneves,Neal Stephenson,HarperCollins UK,9780008132538,English,2,4.3
b3fdwMjAWrh3RRFGwwdTYV,The Prodigal Daughter,Jeffrey Archer,Pan Macmillan,9780330524711,English,8,4.5
eDrA6rMGt9piV8oJLNfnSB,Near Dark,Brad Thor,Simon and Schuster,9781982104085,English,0,4.5
B4uLG7nWa6JyGU3ypVCpif,Fist Of God,Frederick Forsyth,Random House,9781446486474,English,1,4.6
NqC7QuRFU3GpwLCm6KYZQL,Fall of Giants,Ken Follett,Pan Macmillan,9780230757073,English,3,4.3
5fXQomDNEA8U83bCS4Dtnx,Enemy of the State,Vince Flynn,Simon and Schuster,9781476783543,English,7,4.7
5CC7AJYv6VJ9ZPdbhzLZZU,American Dirt: THE SUNDAY TIMES AND NEW YORK TIMES BESTSELLER,Jeanine Cummins,Hachette UK,9781472261380,English,3,4.7
aKo7PfwNSB2rQh5bNVgFpP,Windmills of the Gods,Sidney Sheldon,HarperCollins UK,9780007380916,English,8,4.3
airARmasucJL2xd2V9UvPE,The Confession,John Grisham,Random House,9781409021551,English,6,4.1
B75fTAu4FrwAUwv4pdBQRF,The Sum of All Fears,Tom Clancy,Penguin,9781101002377,English,4,4.5
SruTJKQtxk5VaQvWbiaSXh,Atlas Shrugged,Ayn Rand,Penguin,9781101137192,English,6,3.5
EuQ5pYFhjZWCKdEPnhcctG,The Power: WINNER OF THE WOMEN'S PRIZE FOR FICTION,Naomi Alderman,Penguin UK,9780670919970,English,5,4.4
QLYa2bgMVvbS8GCoCKrxtC,I| Claudius,Robert Graves,Penguin UK,9780141911748,English,3,4.5
EWRRvBqRtcCDa73nopRdJp,The Orphan Master's Son: Barack Obama’s Summer Reading Pick 2019,Adam Johnson,Random House,9781448109265,English,7,4.4
5LRJhXGg9hJ3apK4PNxNuX,Agent Running in the Field,John le Carré,Penguin UK,9780241986554,English,5,4.2
ZprGfNb4TR3buAWB9gwsZQ,Game Theory - A totally gripping thriller full of shocking twists,Colleen Cross,Slice Thrillers,9780987883513,English,7,4.2
bNWsswhN5PKWbqUjYon5kg,Extremely Loud and Incredibly Close,Jonathan Safran Foer,Penguin UK,9780141909899,English,1,4.1
bmEPccw3dcu3HLKpotsaBV,10 Minutes 38 Seconds in this Strange World: SHORTLISTED FOR THE BOOKER PRIZE 2019,Elif Shafak,Penguin UK,9780241979457,English,1,4.0
PgWt5qponQEGTbk2YgBk8d,A Foreign Country (Thomas Kell Spy Thriller| Book 1),Charles Cumming,HarperCollins UK,9780007346448,English,3,4.0
Gu9oAfuihAFiZAsT4dGyEn,The End of October: A page-turning thriller that warned of the risk of a global virus,Lawrence Wright,Random House,9781473584914,English,7,4.6
BcdJjpEbph6YAUCwsNKNYt,Exile,James Swallow,Bonnier Publishing Fiction Ltd.,9781785760464,English,9,4.0
AUeGN3A8ydnjigroAteaKA,Graceling,Kristin Cashore,Hachette UK,9780575086746,English,0,4.3
55b62DQKmr9WaTexUPeDzC,Bitter Wormwood,Easterine Kire,Zubaan,9789381017463,English,0,5.0
KdcZQtvLLcJCBo3waubKPy,Funny Boy: A Novel,Shyam Selvadurai,HarperCollins,9780062383464,English,5,4.5
6L3y2pnd9kwhvdt2wGtigG,Daughter of the Empire,Raymond E. Feist,HarperCollins UK,9780007375646,English,1,4.7
49WRVsYziwcBefcbMEYba8,Girl at War,Sara Novic,Hachette UK,9781408706565,English,6,4.3
VByi2nwrbZPBudNafRtLn7,Apeirogon: Longlisted for the 2020 Booker Prize,Colum McCann,Bloomsbury Publishing,9781526607874,English,7,4.2
mJXDf7suG7yG2zjSfMMFHj,The Overstory: Winner of the 2019 Pulitzer Prize for Fiction,Richard Powers,Random House,9781473554498,English,1,4.6
5skbAMtsFVhw7QTQXbWgTN,The Accidental Further Adventures of the Hundred-Year-Old Man,Jonas Jonasson,HarperCollins UK,9780008275587,English,2,4.4
iHMx6niAKkHb8iYCKtZ9he,Dark Waters: A Crime Thriller,JB Turner,No Way Back Press,,English,5,4.2
JMNVPSDxASLnayDWtaCKpp,The Dispossessed,Ursula K. Le Guin,Hachette UK,9781473206069,English,1,4.4
Tnha7TBTGpRkGNQFJ4rRqa,An Unlikely Countess,Jo Beverley,Penguin,9781101477335,English,1,4.5
PP9y2efELajXYHigNqM3vE,The ph-factor,Nipun Goel,Nipun Goel,,English,3,4.7
V2LzRVyNHnagHtJzWSAhcE,Rebelión en la granja,George Orwel,Edición Digital,9789569197284,Spanish,8,4.7
jZgaKsBRR5UXL2jcjseXQf,The Crimson Crown (The Seven Realms Series| Book 4),Cinda Williams Chima,HarperCollins UK,9780007498024,English,6,4.6
J6RMa8b7Gc6EkEbgSygU53,La Tregua,Mario Benedetti,ebooks Patagonia,9789568992118,Spanish,5,4.7
6HDpHjQr68qzqGfzn3kZov,Malena: A Novel,Edgardo David Holzman,Nortia Media Ltd,9780984835935,English,9,4.8
N4HQH4uLgLw86iTQ2dWQ2E,Vespasian 1-3: Tribune of Rome| Rome's Executioner| False God of Rome,Robert Fabbri,Atlantic Books Ltd,9781782395409,English,1,4.7
bsd94J2AbfE4citjAMSpui,The Mad Ship (The Liveship Traders| Book 2),Robin Hobb,HarperCollins UK,9780007383474,English,4,4.5
MA8Ck8tATtuhZumHKJtsS8,Hero of Rome (Gaius Valerius Verrens 1),Douglas Jackson,Random House,9781407055053,English,8,4.1
EKR4eUS2XUWRr8m8DhhPBG,The Nix,Nathan Hill,Pan Macmillan,9781509807864,English,9,4.4
FTMYRucevA8BSg3yNxwqZc,A Spark of Light: THE NUMBER ONE SUNDAY TIMES BESTSELLER,Jodi Picoult,Hachette UK,9781444788143,English,9,4.1
iqCLf7LVFxM7aZY8hLyF5P,Home Fire: WINNER OF THE WOMEN'S PRIZE FOR FICTION 2018,Kamila Shamsie,Bloomsbury Publishing,9781408886755,English,7,4.3
NVpgNxGNm2UeJVo3mmLqEY,The Jungle: A Novel,Upton Sinclair,Open Road Media,9781497672109,English,1,4.7
2FuviF2s7WXarTL9H9SLPZ,Dictator,Robert Harris,Random House,9781446409107,English,5,4.6
PsrJvHZ7KA8C9vFiu4am2W,The Shining Ones (The Tamuli Trilogy| Book 2),David Eddings,HarperCollins UK,9780007368068,English,1,4.5
UZNVgmYYkqnB9LBqecAxSj,THE LAST FRONTIER,ALISTAIR MACLEAN,MEHTA PUBLISHING HOUSE,9788177668421,Marathi,5,5.0
fTwimpB2RkqbwHUKkAqXVC,Prodigal Summer: A Novel,Barbara Kingsolver,Harper Collins,9780061839924,English,4,4.3
KSjLDDk5uxsAie2ht65K8M,Dr. Ambedkar Atmakatha Evam Jansamvad,Narendra Jadhav,Prabhat Prakashan,9789350485859,Hindi,5,4.7
hfeLaHxvCtaXTtHarXm6Vm,American Gods,Neil Gaiman,Hachette UK,9780755379927,English,9,4.3
ZWhupAjbehAjwSGet3ihKa,The Prenup: The hit rom-com| guaranteed to make you smile!,Lauren Layne,Hachette UK,9781472258762,English,9,4.6
Dp25MsZ4rsJWH3ZTpyvdqU,The Pact: A Love Story,Jodi Picoult,Harper Collins,9780061980244,English,7,4.5
7aZcjkh4uctiPU2zKqu8AK,The Secret History,Donna Tartt,Hachette UK,9781405529631,English,8,4.1
nEpSByYkMmXGYcqRKS5gmG,The Rosie Effect,Graeme Simsion,Penguin UK,9781405918077,English,2,4.2
hjYuKSDybTet3gNSR6e7zF,Friend Request: The most addictive psychological thriller you'll read this year,Laura Marshall,Hachette UK,9780751568349,English,2,4.5
Vow8zy7Zar9gAuqqzT8R5q,Christmas Shopaholic: The brilliant laugh-out-loud festive novel from the Number One bestselling author,Sophie Kinsella,Random House,9781473570009,English,0,4.7
J8BVNtJtCXYGY9jcoaGBco,Claim Me: Stark Series Book 2,J. Kenner,Hachette UK,9781472206084,English,8,4.5
Pkda8bKAJbbMLFekrHt5Hq,Postscript,Cecelia Ahern,HarperCollins,9780008194895,English,3,4.6
kXmmucacQokd3qEj3fSVf7,Don't Want To Miss A Thing: A warm and witty romance with many twists along the way,Jill Mansell,Hachette UK,9780755355983,English,0,4.5
DozDXJ9uGdTwcq9YBybPVf,Checkmate: This is Effortless,Kennedy Fox,Kennedy Fox,9781946087034,English,0,4.7
G8zjax5quzoN6Wpana4eSa,Stella| Until You,Danielle Norman,F Squared| LLP,9780999786109,English,8,4.7
ZD6Q67UbfVk4NVyQEeMnx5,Sister Of My Heart,Chitra Divakaruni,Random House,9781409010135,English,1,4.2
hVcbESe5ruryCqRhYfxiLx,After the Rain: The hilarious opposites-attract rom-com from the author of Love to Hate You,Jo Watson,Hachette UK,9781472257734,English,8,4.9
BdTVSgTUQUe9iiP35pF7eA,Sleepless In Manhattan (From Manhattan with Love| Book 1),Sarah Morgan,HarperCollins UK,9781474045247,English,0,4.7
cdM4ZcVJkrrmwR6YEgidnF,The Girl With No Dreams,Deepak Gupta,Inspirational Publishing,,English,5,4.4
QtXhMm6Wd7PsLGrWUDnR6w,The Left Hand of Darkness,Ursula K. Le Guin,Hachette UK,9781473221635,English,2,4.5
dNPjCgoLRtZtrL5QqLQ6Mk,The Story of a New Name,Elena Ferrante,Europa Editions,9781609456412,English,0,4.4
5iXhr3qKqRRzH89mNGuurY,The Guardian,Nicholas Sparks,Hachette UK,9780751552959,English,8,4.2
Rvepjc9a6jpWZaN69gFqKd,The Storied Life of A.J. Fikry,Gabrielle Zevin,Hachette UK,9780349141084,English,4,4.3
3x8XGnfHWe3nGWxLPTF4f6,The Great Believers,Rebecca Makkai,Hachette UK,9780708899106,English,3,4.6
5mdqrTzqA4VicegshmSuoc,The Giver of Stars: Fall in love with the enchanting 2020 Sunday Times bestseller from the author of Me Before You,Jojo Moyes,Penguin UK,9780718183226,English,4,4.3
djTeVyHVHRs6cUkVGphazp,The Sense of an Ending,Julian Barnes,Random House,9781446467626,English,2,3.8
cGshwLGW3FYSsmxfknJkFa,10 Minutes 38 Seconds in this Strange World: SHORTLISTED FOR THE BOOKER PRIZE 2019,Elif Shafak,Penguin UK,9780241979457,English,0,4.0
cwrjmDGm5HFAPstob8fDv4,One Night With A Billionaire: Billionaire Boys Club 6,Jessica Clare,Hachette UK,9781472218704,English,9,4.5
LijTqD6bZ3JeubR7uXXPBu,Sula,Toni Morrison,Random House,9781448105021,English,8,4.9
9rcGDG3M8LDtZCNpPaGbmP,The Invention of Wings,Sue Monk Kidd,Hachette UK,9781472212764,English,6,4.2
24ufZoymG7wLGKXZp4242H,The Missing Wife: The uplifting and compelling smash-hit bestseller!,Sheila O'Flanagan,Hachette UK,9781472210784,English,8,4.4
hCu3eJnAcLGzNLo5AJu6gv,Life is Strange #2.1: Partners in Time,Emma Vieceli,Titan Comics,9781787735446,English,8,5.0
dzXBwm7Fe8jSbL5YMFonrH,The Dilemma: The Sunday Times top ten bestseller - a thrilling psychological suspense book from million-copy bestselling author B A Paris,B A Paris,HarperCollins UK,9780008244910,English,7,4.4
UvYjBxXN3vGDq9keVKrTne,Make Me Love You: Sweeping Regency romance of duels| ballrooms and love| from the legendary bestseller,Johanna Lindsey,Hachette UK,9781472233813,English,8,4.0
EdAAvVtEncEFvQNXYuduLK,The Hunting Party,Lucy Foley,HarperCollins,9780008297138,English,5,4.0
KDfhaYWVVQzfQhkwiCZg8k,Kept: The Enforcers 3,Maya Banks,Hachette UK,9781472238566,English,7,4.8
6D2FFT84WZKbtwRX52xwTB,After the End: The powerful| life-affirming novel from the Sunday Times Number One bestselling author,Clare Mackintosh,Hachette UK,9780751564938,English,9,4.5
ELBmeHKBibS4vjeeMHXDim,The Proposal: A Reese Witherspoon Hello Sunshine Book Club Pick,Jasmine Guillory,Hachette UK,9781472255853,English,1,4.0
RHBP8YWmgPrbQP9rZFE9Hx,The Submissive: Submissive 1,Tara Sue Me,Hachette UK,9781472208064,English,8,4.1
X7j7eF49ofCEWHX8bockjp,BEDHUND,AVINASH HAMBIRRAO LONDHE,MEHTA PUBLISHING HOUSE,9789353170264,Marathi,4,5.0
CzzTVRVkZ2xzj9pbxnpMvG,The Nickel Boys: Winner of the Pulitzer Prize for Fiction 2020,Colson Whitehead,Hachette UK,9780708899403,English,0,4.3
CF4xuLf3uXNqxc9huHTQxY,If I Never Met You: A Novel,Mhairi McFarlane,HarperCollins,9780062958563,English,6,3.8
MqnJ5X5tjUQLSAxGgurVJ5,Cross of Fire,David Gilman,Head of Zeus Ltd,9781788544931,English,0,4.6
AyBADfWtNK2C32cdQdfEQq,These Girls: A Novel,Sarah Pekkanen,Simon and Schuster,9781451612554,English,4,4.1
eXjKnZaLgFuTwSVTdBF2dm,The Break,Marian Keyes,Penguin UK,9781405918770,English,3,4.5
82YpG3v88T7c7QEpw6aceX,Dead Ice,Laurell K. Hamilton,Hachette UK,9780755389094,English,9,4.5
LatZYybff7fPMny2JUThsX,Friends Forever,Danielle Steel,Random House,9781409092599,English,5,4.0
coocVpfWnCpXJNDpd4kyYd,Addicted To You: One Night of Passion Book 1,Beth Kery,Hachette UK,9781472200501,English,0,4.5
dwYNvqkm8mYRfVvgR8Eo9M,Una pequeña princesa (historia escolar) Parte 1,Frances Hodgson,Postin,,Spanish,3,4.7
gzkbAnUZeMYRqdt4khe55L,Until You,Denise Grover Swank,Hachette UK,9781455539796,English,2,4.4
dEj5jaVy9sXttuZPegy8zD,Four Years Later: One Week Girlfriend Book 4,Monica Murphy,Hachette UK,9781472214492,English,0,4.3
VBubc6X3GANe9ULf34TPLr,Breath: Film Tie-In,Tim Winton,Pan Macmillan,9780330508414,English,0,4.6
